"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0017J02S",",T","2.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0017K04S",",T","2.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0018H01S",",T","3.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0018H02S",",T","2.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0019K04S",",T","1.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0019K07S",",T","2.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0019K08S",",T","2.9"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USS0019k03S",",T","2.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00003160",",W","9.4"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00003170",",W","1.1"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00004139",",R","1.5"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00023153",",W","4.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00023154",",W","0.8"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00023169",",W","11.6"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00023185",",W","4.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00024119",",7","3.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00024121",",W","1.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00024128",",W","1.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00024172",",W","1.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00053123",",W","10.7"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00053136",",R","9.2"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00053138",",R","1.0"
"","","","2015-01-01T00:00:00","TAVG","GHCND:USW00093102",",W","2.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260125","2,7","15.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260438",",7","3.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260507","1,7","5.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260795",",7","4.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260800",",7","5.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00260955",",7","6.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00261358","1,7","6.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00261485",",7","6.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00261590",",7","5.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262119",",7","2.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262229","1,7","5.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262243",",7","12.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262296",",7","2.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262431",",7","6.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262570",",7","4.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262708",",7","3.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262780",",7","3.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00262948","1,7","8.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263090",",7","7.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263114",",7","4.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263205",",7","6.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263316",",7","11.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263340",",7","3.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263512","1,7","9.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263671",",7","9.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263957",",7","4.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00263960",",7","4.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264016",",7","2.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264039",",7","2.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264095",",7","3.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264236",",7","4.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264341","1,7","4.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264349",",7","8.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264391",",7","2.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264439",",7","14.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264480","1,7","17.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264527",",7","5.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264698",",7","6.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264745",",7","4.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264935",",7","4.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00264950",",7","4.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265087",",7","14.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265168","1,7","8.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265191",",7","6.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265194",",7","7.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265352",",7","2.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265371",",7","2.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265400",",7","5.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265705","5,7","15.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265818","1,7","5.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265846",",7","13.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265880","1,7","10.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00265890",",7","11.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00266242",",7","3.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00266514","2,7","6.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00266691",",7","11.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00266791",",7","8.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267123",",7","4.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267175","3,7","1.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267192",",7","5.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267369",",7","13.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267463","1,7","6.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267620",",7","5.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267690",",7","3.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267691",",7","6.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267697","1,7","7.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267820",",7","6.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00267953",",7","7.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268160",",7","6.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268186",",7","7.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268346",",7","3.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268588",",7","14.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268761",",7","6.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00268822",",7","5.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00269072",",7","1.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00269168",",7","4.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USC00269229",",7","7.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NALL",",U","5.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NANT",",U","4.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NAUS",",U","6.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NBAK",",U","3.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NBAR",",U","3.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NBEA",",U","7.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NBLU",",U","6.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NBUF",",U","6.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCAT",",U","4.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCCP",",U","3.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCED",",U","4.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCOI",",U","3.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCOM",",U","4.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCRA",",U","4.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCUR",",U","7.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NCYW",",U","6.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NDEA",",U","7.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NDES",",U","3.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NDNW","2,U","8.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NDRY",",U","5.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NDSS",",U","7.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NFIS",",U","7.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NFOX",",U","3.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NGAL",",U","6.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NIMM",",U","6.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NJUN",",U","6.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NKAN",",U","12.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NKYL",",U","7.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NLIT",",U","3.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NLON",",U","4.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NMAT",",U","1.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NMOR",",U","5.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NMOU",",U","8.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NPAN",",U","5.8"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NREB",",U","5.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NRER",",U","11.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NROC",",U","2.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NRUB",",U","4.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NSIA",",U","6.0"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NSPG",",U","5.3"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NSPM",",U","4.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NSTA",",U","2.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USR0000NTEX",",U","4.1"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014H04S",",T","0.7"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K01S",",T","3.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K02S",",T","-0.2"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K05S",",T","1.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K07S",",T","1.9"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K08S",",T","-1.5"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K09S",",T","1.4"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014K10S",",T","2.6"
"","","","2015-02-01T00:00:00","TAVG","GHCND:USS0014L04S",",T","-0.9"
