"metadata__resultset__offset","metadata__resultset__count","metadata__resultset__limit","results__date","results__datatype","results__station","results__attributes","results__value"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00012930","2,7","21.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00012968",",W","20.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00013935",",X","20.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00013942",",X","20.3"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00013957",",X","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00013970",",X","20.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00013976",",X","20.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053865",",A","20.1"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053905",",X","18.4"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053915",",X","20.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053917",",A","21.5"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053960",",R","19.8"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053961",",R","18.0"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00053988",",W","19.9"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00063903","1,W","19.6"
"","","","2012-03-01T00:00:00","TAVG","GHCND:USW00093915",",W","19.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160098",",7","21.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160103","3,7","19.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160349",",7","19.6"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160537",",7","19.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160718",",7","19.9"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00160800","1,7","19.0"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161232",",7","20.9"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161287",",7","20.9"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161411",",7","19.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161565",",7","21.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161899","5,7","19.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00161979",",7","19.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00162212",",7","21.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00162367",",7","21.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00162534",",7","21.0"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00162981",",7","21.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163079","1,7","20.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163313",",7","21.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163433",",7","21.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163800","1,7","21.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163807",",7","23.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00163979",",7","21.5"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164288",",7","20.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164355","4,7","19.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164674","1,7","21.1"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164696",",7","19.6"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164700",",7","21.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00164739",",7","20.8"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165021",",7","21.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165065",",7","22.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165090",",7","19.5"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165266",",7","20.5"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165296","1,7","21.3"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165620",",7","20.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00165874","4,7","20.9"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166244",",7","19.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166364","1,7","20.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166394",",7","21.2"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166434",",7","21.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166584",",7","21.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166686",",7","21.6"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00166938",",7","20.6"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00167691",",7","20.5"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00167738","1,7","20.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00167924",",7","20.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00167932",",7","21.8"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168067",",7","18.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168163","2,7","20.8"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168181",",7","21.0"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168444",",7","20.4"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168448",",7","20.7"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168539","1,7","20.8"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168923","1,7","19.9"
"","","","2012-04-01T00:00:00","TAVG","GHCND:USC00168941",",7","22.1"
